CODE;DESCRIP;SUPNO;DEPT;TAXIND;CPRICE;AVECOST;SPRICE;SPRICE1;SPRICE2;MUP;MUP1;MUP2;REORD;QOH;QSOLDM;QSOLDY;VSOLDM;VSOLDY;GPM;GPY;QTYBYSTOCK;SCOUNTFLAG;CLOSTOCK;DATELSOLD;DATELPURCH;LASTSUP;SPECSTDATE;SPECENDATE;SPPRICE1;SPPRICE2;SPPRICE3;BFWDQTY;BFWDVAL;QTYSORD;QTYPORD;QTYPURCHM;QTYPURCHY;NEWPR;NEWPR1;NEWPR2;NEWPRDATE;SELLQTY;SUPCODE;MAXDISC;WEIGHT;ALLOWNEGSL;BIN;JCBFWDVAL;LBBFWDVAL;RFBFWDVAL;PACK;KVI
Y10655010N1;205/55 16 D/L PROSPEED R;9;21;1;0.0;0.0;1425.0;1425.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10655010;0.0;0.0;Y;0;0.0;0.0;0.0;;
Y10639015M1;205/55 16 D/L PROSPT R;9;21;1;1182.23;485.21;1425.0;1425.0;0.0;20.53;20.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2013/12/20;2012/09/14;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10639015;0.0;0.0;Y;0;0.0;0.0;0.0;;
R10624007D1;205/55 16 D/L SPT 6060 (W);9;21;1;882.47;614.59;1105.0;1105.0;5.66;25.22;25.22;-99.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2018/10/20;2018/10/20;38;1960/01/01;1960/01/01;2360.0;2360.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
Y10586050N1;205/60 15 D/L PROSPEED R;9;21;1;996.9;363.0;1212.0;1212.0;0.0;21.58;21.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2010/07/12;2009/03/13;9;1960/01/01;1960/01/01;1619.0;1619.0;1619.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
Y10539011M1;205/60 15 D/L PROSPT R;9;21;1;0.0;0.0;1304.0;1304.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10539011;0.0;0.0;Y;0;0.0;0.0;0.0;;
R10545007D1;205/60 15 D/L SPT 600 R;9;21;1;973.2;508.0;1033.0;1033.0;0.0;6.14;6.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2015/10/05;2015/07/22;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10545007;0.0;0.0;Y;0;0.0;0.0;0.0;;
R10541009D1;205/60 15 D/L FM800A 91V;9;21;1;1114.37;1114.37;2228.74;2228.74;2228.74;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2019/02/18;2019/02/18;38;1960/01/01;1960/01/01;2228.74;2228.74;2228.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;R10551047D1-30.05.25;0.0;0.0;Y;0;0.0;0.0;0.0;;
D10586031;205/65 15 D/L PROSPEED R;9;21;1;0.0;0.0;1914.0;1914.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10586031;0.0;0.0;Y;0;0.0;0.0;0.0;;
Y10539005M1;205/65 15 D/L PROSPT R;9;21;1;729.46;490.0;1275.0;1275.0;0.0;74.79;74.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2019/08/07;2018/06/06;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10539005;0.0;0.0;Y;0;0.0;0.0;0.0;;
R10545008D1;205/65 15 D/L SPT 600 R;9;21;1;954.07;498.0;1060.0;1060.0;0.0;11.1;11.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2016/01/25;2015/06/22;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10545008;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11316008D1;205/80 14 D/L TRACK 104S);9;23;1;1303.63;834.0;1672.88;1672.88;908.14;28.32;28.32;-30.34;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2019/11/20;2018/12/12;9;1960/01/01;1960/01/01;1613.0;1613.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;16/008/6;0.0;0.0;Y;0;0.0;0.0;0.0;;
D10639016;215/55 16 D/L PROSPT R;9;21;1;1441.85;525.0;2312.0;2312.0;0.0;60.35;60.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2009/10/09;2009/10/14;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10639016;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11326001D1;215/80 15 D/L ENDURA 107S);9;23;1;1938.16;672.12;1745.0;1745.0;0.0;-9.97;-9.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;1960/01/01;1960/01/01;1772.0;1772.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11316001D1;215/80 15 D/L TRACK (107S);9;28;1;1576.24;1573.9;2478.0;2478.0;2478.0;57.21;57.21;57.21;0.0;0.0;0.0;8.0;0.0;15589.91;0.0;3221.88;0.0;;0;2025/11/19;2025/11/19;38;1960/01/01;1960/01/01;2478.0;2478.0;2478.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;;1.0;D11316001;0.0;0.0;Y;0;0.0;0.0;0.0;;
R10643003D1;225/40 18 D/L RACER R;9;21;1;2269.56;826.4;1776.0;1776.0;0.0;-21.75;-21.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2009/10/06;2009/07/10;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10643003;0.0;0.0;Y;0;0.0;0.0;0.0;;
R10643002D1;225/45 17 D/L RACER R;9;21;1;0.0;0.0;1770.0;1770.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10643002;0.0;0.0;Y;0;0.0;0.0;0.0;;
R10642003D1;225/45 17 D/L SPT 7000D;9;21;1;1344.45;582.8;1260.0;1260.0;0.0;-6.28;-6.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2012/06/13;2011/10/21;9;;;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10642003;0.0;0.0;Y;0;0.0;0.0;0.0;;
Y10655036N1;225/45 17 D/L SUPERSPEE;9;21;1;0.0;0.0;1600.0;1600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10655036;0.0;0.0;Y;0;0.0;0.0;0.0;;
Y10644004M1;225/45 17 D/L SUPERSPT;9;21;1;0.0;0.0;1600.0;1600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10644004;0.0;0.0;Y;0;0.0;0.0;0.0;;
D10639017;225/55 16 D/L PROSPT R;9;21;1;0.0;0.0;2329.0;2329.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10639017;0.0;0.0;Y;0;0.0;0.0;0.0;;
Y11359004N1;225/70 15 D/L NOVEX 110R);9;23;1;0.0;0.0;1850.0;1850.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11359004;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11326007D1;225/70 15 D/L ENDURA 112R);9;23;1;2501.53;1023.64;1715.0;1715.0;0.0;-31.44;-31.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2012/09/11;2012/09/11;158;1960/01/01;1960/01/01;2180.0;2030.2643;663.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
R10642004D1;235/45 17 D/L SPT 7000D;9;21;1;1593.92;621.0;1818.0;1818.0;0.0;14.06;14.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2011/07/12;2010/11/29;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10642004;0.0;0.0;Y;0;0.0;0.0;0.0;;
Y10655037N1;235/45 17 D/L SUPERSPEE;9;21;1;0.0;0.0;1800.0;1800.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10655037;0.0;0.0;Y;0;0.0;0.0;0.0;;
Y10644005M1;235/45 17 D/L SUPERSPT;9;21;1;0.0;0.0;1800.0;1800.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D10644005;0.0;0.0;Y;0;0.0;0.0;0.0;;
R12740014D1;2400 354 DUN 48PR PG6DT E4;9;27;1;0.0;0.0;99000.0;99000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D12740014;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11316012D1;245/70 16 D/L TRACK 107S);9;28;1;1985.1;1714.8;1945.0;1945.0;750.0;-2.02;-2.02;-62.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2023/07/05;2023/07/05;38;1960/01/01;1960/01/01;2512.0;2512.0;750.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11326005D1;245/75 15 D/L ENDUR 107S);9;23;1;0.0;0.0;2105.0;2105.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11326005;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11316005D1;245/75 15 D/L TRACK 107S);9;28;1;1944.12;1555.0;1553.05;1553.05;909.01;-20.12;-20.12;-53.24;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2022/10/03;2022/10/03;160;1960/01/01;1960/01/01;2239.0;2239.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;4216.0;;
R12642011D1;26.5 25 DUN 32PR RMSD L5S;9;31;1;0.0;0.0;84234.0;84234.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D12642011;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11587003D1;295/80 22 DUN TRANSTEEL 366;9;25;1;0.0;0.0;6709.0;6709.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11587003;0.0;0.0;Y;0;0.0;0.0;0.0;;
R12641029D1;35X15-15 DUN 20PR PG9S L4 TT;9;31;1;0.0;0.0;13630.0;13630.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D12641029;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11587002D1;385/65 22 DUN TRANSTEEL 366;9;25;1;0.0;0.0;8543.0;8543.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11587002;0.0;0.0;Y;0;0.0;0.0;0.0;;
D11574001;385/65 22 DUN TRANSTEEL 366;9;25;1;0.0;0.0;10620.0;10620.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11574001;0.0;0.0;Y;0;0.0;0.0;0.0;;
D13159001;600 16 D/L TF.11 F2 6PR;9;26;1;817.18;379.66;1055.0;1055.0;0.0;29.1;29.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;1960/01/01;1960/01/01;1055.0;1055.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11117015D1;650    16 D/L D157 08);9;22;1;1789.76;684.27;2111.0;2111.0;0.0;17.95;17.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2009/09/11;2009/09/11;9;1960/01/01;1960/01/01;1301.0;1301.0;553.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11117016D1;650    16 D/L D157 08);9;22;1;0.0;0.0;2137.0;2137.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11117016;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11117009D1;700 15 D/L D157 08);9;22;1;1830.87;700.0;2210.0;2210.0;0.0;20.71;20.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2009/10/03;2009/10/03;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11117009;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11123007D1;700 15 D/L 08PR UNIV;9;22;1;0.0;0.0;2350.0;2350.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11123007;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11117018D1;700 16 D/L D157 08);9;22;1;0.0;0.0;2395.0;2395.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11117018;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11123006D1;700 16 D/L UNIV;9;22;1;0.0;0.0;2450.0;2450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11123006;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11117019D1;700 16 D/L D157 08);9;22;1;0.0;0.0;2445.0;2445.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11117019;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11117029D1;700 16 D/L D157 12);9;22;1;2272.21;868.76;3205.0;3205.0;0.0;41.05;41.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2008/12/22;2008/12/17;9;1960/01/01;1960/01/01;1857.0;1857.0;789.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
D13159003;750 16 D/L SP188;9;23;1;2308.6;1709.76;2841.0;2841.0;2841.0;23.06;23.06;23.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2022/03/31;2022/03/31;38;1960/01/01;1960/01/01;2841.0;2841.0;2841.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;G11391176GJ;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11117021D1;750 16 D/L D157 08);9;22;1;0.0;0.0;2655.0;2655.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11117021;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11123002D1;750 16 D/L UNIV 08);9;22;1;0.0;0.0;2580.0;2580.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11123002;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11117023D1;750 16 D/L D157 12);9;22;1;0.0;0.0;3205.0;3205.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11117023;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11123012D1;750 16 D/L UNIV 12);9;22;1;0.0;0.0;2655.0;2655.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11123012;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11123011D1;750 16 D/L UNIV;9;22;1;0.0;0.0;3160.0;3160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11123011;0.0;0.0;Y;0;0.0;0.0;0.0;;
R11370007D1;750 16 D/L TG22 (12);9;23;1;3237.86;1609.61;2877.82;2877.82;1609.61;-11.12;-11.12;-50.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2015/01/29;2015/01/29;29;1960/01/01;1960/01/01;3460.0;3460.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;D11270007;0.0;0.0;Y;0;0.0;0.0;0.0;;
500766;155/70 13 G/Y GT2 (DISC);17;990;1;794.6;300.3;525.0;525.0;0.0;-33.93;-33.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2012/05/29;2012/03/30;17;1960/01/01;1960/01/01;525.0;525.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
516532;155/80 12 G/Y SAVA-EFF R;17;21;1;962.38;275.63;599.5;599.5;0.0;-37.71;-37.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2010/09/23;2010/09/23;17;1960/01/01;1960/01/01;599.5;599.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
516533;155/80 13 G/Y SAVA/EFFEC 79T +;17;21;1;627.74;569.38;661.81;661.81;267.67;5.43;5.43;-57.36;20.0;0.0;0.0;2.0;0.0;1243.53;0.0;47.83;0.0;;0;2025/04/23;2023/11/24;17;1960/01/01;1960/01/01;675.0;675.0;273.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;6.07;Y;0;0.0;0.0;0.0;;
517209;165/65 13 G/Y EFF. GRIP COMPAC;17;21;1;756.71;571.0;0.0;0.0;389.0;0.0;0.0;-48.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2021/08/24;2021/08/24;17;1960/01/01;1960/01/01;0.0;0.0;389.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;528303;0.0;0.0;Y;0;0.0;0.0;0.0;;
502171;165/80 13 G/Y GT-2 83T;17;21;1;865.83;285.38;605.0;605.0;0.0;-30.12;-30.12;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2012/03/24;2012/03/19;13;1960/01/01;1960/01/01;700.0;700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
555940;165/80 13 G/Y GT2 06);17;23;1;1356.05;369.89;1100.0;1100.0;0.0;-18.88;-18.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2010/04/07;2010/04/01;17;1960/01/01;1960/01/01;1100.0;1100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
507726;ZZZ175/60 15 G/Y (*);17;21;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;17;1960/01/01;1960/01/01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;507726;0.0;0.0;Y;0;0.0;0.0;0.0;;
516536;ZZZ175/65 14 G/Y SAVA;17;21;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2015/08/13;2015/06/12;17;1960/01/01;1960/01/01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;USE CODE 534763;0.0;0.0;Y;0;0.0;0.0;0.0;;
503456;175/65 14 G/Y 82T TL VOY R;17;21;1;0.0;0.0;550.0;550.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2011/03/07;;17;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;503456;0.0;0.0;Y;0;0.0;0.0;0.0;;
516535;175/70 13 G/Y SAVA/EFFEC 82T +;17;21;1;603.75;582.18;934.52;934.52;372.39;54.79;54.79;-38.32;10.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2024/07/04;2025/02/06;17;1960/01/01;1960/01/01;830.0;830.0;330.72;2.0;1207.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;6.55;Y;0;0.0;0.0;0.0;;
503452;175/70 13 G/Y VOY 82T;17;21;1;0.0;0.0;480.0;480.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;17;1960/01/01;1960/01/01;425.0;425.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;503452;0.0;0.0;Y;0;0.0;0.0;0.0;;
504551;175/70 14 G/Y 84T GT2 R;17;21;1;1285.39;444.87;1515.0;1515.0;0.0;17.86;17.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2012/07/20;2012/07/20;17;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;504551;0.0;0.0;Y;0;0.0;0.0;0.0;;
516537;175/80 14 G/Y EFF (88T;17;21;1;1148.76;348.74;880.0;880.0;0.0;-23.4;-23.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2009/09/18;2009/09/18;17;1960/01/01;1960/01/01;565.0;565.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
502042;175/80 14 G/Y GT-2 (88T)(*);17;990;1;1174.99;444.06;865.0;865.0;0.0;-26.38;-26.38;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2012/05/14;2012/04/20;17;1960/01/01;1960/01/01;865.0;865.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
516626;185/65 15 G/Y SAVA/INTENSA 88H;17;21;1;713.83;513.0;1026.0;1026.0;1026.0;43.73;43.73;43.73;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2021/02/27;2020/09/08;17;1960/01/01;1960/01/01;1026.0;1026.0;1026.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;574719-23.06.2020;0.0;0.0;Y;0;0.0;0.0;0.0;;
515503;185/60 14 G/Y EXCL ZA (82H);17;21;1;560.96;355.0;935.0;935.0;400.0;66.68;66.68;-28.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2018/07/06;2018/06/05;124;1960/01/01;1960/01/01;710.0;710.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
